Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
133646-112745,WR,Drake,Drake London,London,15.241666158040363,12,7900,ATL@PIT,ATL,PIT,,,,,,WR/FLEX,Drake London,fd,7900,drake london,ATL,WR,classic,00-0037238,auto_exact,high
133646-91626,RB,James,James Cook III,Cook III,17.62631546823602,19,7800,BUF@HOU,BUF,HOU,,,,,,RB/FLEX,James Cook III,fd,7800,james cook,BUF,RB,classic,00-0037248,auto_exact,high
133646-38435,QB,Jared,Jared Goff,Goff,19.00352926815257,17,7800,NO@DET,DET,NO,,,,,,QB,Jared Goff,fd,7800,jared goff,DET,QB,classic,00-0033106,auto_exact,high
133646-91419,WR,Nico,Nico Collins,Collins,12.706250190734863,16,7700,BUF@HOU,HOU,BUF,,,,,,WR/FLEX,Nico Collins,fd,7700,nico collins,HOU,WR,classic,00-0036554,auto_exact,high
133646-89951,QB,Trevor,Trevor Lawrence,Lawrence,20.808888753255207,18,7700,CLE@JAC,JAC,CLE,,,,,,QB,Trevor Lawrence,fd,7700,trevor lawrence,JAX,QB,classic,00-0036971,auto_exact,high
133646-89493,RB,Chase,Chase Brown,Brown,15.123529770795036,17,7500,TB@CIN,CIN,TB,,,,,,RB/FLEX,Chase Brown,fd,7500,chase brown,CIN,RB,classic,00-0038597,auto_exact,high
133646-41535,QB,Baker,Baker Mayfield,Mayfield,16.995294907513788,17,7500,TB@CIN,TB,CIN,,,,,,QB,Baker Mayfield,fd,7500,baker mayfield,TB,QB,classic,00-0034855,auto_exact,high
133646-87770,WR,Chris,Chris Olave,Olave,14.25,16,7400,NO@DET,NO,DET,,,,,,WR/FLEX,Chris Olave,fd,7400,chris olave,NO,WR,classic,00-0037239,auto_exact,high
133646-63519,QB,Daniel,Daniel Jones,Jones,18.495384803185097,13,7300,BAL@IND,IND,BAL,,,,,,QB,Daniel Jones,fd,7300,daniel jones,IND,QB,classic,00-0035710,auto_exact,high
133646-112295,WR,Zay,Zay Flowers,Flowers,12.31176488539752,17,7300,BAL@IND,BAL,IND,Q,Lower body,,,,WR/FLEX,Zay Flowers,fd,7300,zay flowers,BAL,WR,classic,00-0039064,auto_exact,high
133646-89981,WR,Tee,Tee Higgins,Higgins,12.340000406901042,15,7200,TB@CIN,CIN,TB,Q,Heel,,,,WR/FLEX,Tee Higgins,fd,7200,tee higgins,CIN,WR,classic,00-0036410,auto_exact,high
133646-111631,WR,Jameson,Jameson Williams,Williams,11.72941140567555,17,7100,NO@DET,DET,NO,,,,,,WR/FLEX,Jameson Williams,fd,7100,jameson williams,DET,WR,classic,00-0037240,auto_exact,high
133646-6894,QB,Aaron,Aaron Rodgers,Rodgers,13.907058715820312,17,7100,ATL@PIT,PIT,ATL,,,,,,QB,Aaron Rodgers,fd,7100,aaron rodgers,PIT,QB,classic,00-0023459,auto_exact,high
133646-73048,WR,DK,DK Metcalf,Metcalf,10.556249618530272,16,7000,ATL@PIT,PIT,ATL,Q,Undisclosed,,,,WR/FLEX,DK Metcalf,fd,7000,dk metcalf,PIT,WR,classic,00-0035640,auto_exact,high
133646-103564,WR,Garrett,Garrett Wilson,Wilson,11.642857142857142,7,6900,NYJ@TEN,NYJ,TEN,,,,,,WR/FLEX,Garrett Wilson,fd,6900,garrett wilson,NYJ,WR,classic,00-0037740,auto_exact,high
133646-88431,QB,Tyler,Tyler Shough,Shough,15.450909701260654,11,6900,NO@DET,NO,DET,,,,,,QB,Tyler Shough,fd,6900,tyler shough,NO,QB,classic,00-0040743,auto_exact,high
133646-103064,RB,Breece,Breece Hall,Hall,12.603750228881836,16,6900,NYJ@TEN,NYJ,TEN,Q,Groin,,,,RB/FLEX,Breece Hall,fd,6900,breece hall,NYJ,RB,classic,00-0038120,auto_exact,high
133646-129471,QB,C.J.,C.J. Stroud,Stroud,14.88249969482422,16,6800,BUF@HOU,HOU,BUF,,,,,,QB,C.J. Stroud,fd,6800,cj stroud,HOU,QB,classic,00-0039163,auto_exact,high
133646-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,10.72222222222222,18,6800,CHI@CAR,CAR,CHI,,,,,,WR/FLEX,Tetairoa McMillan,fd,6800,tetairoa mcmillan,CAR,WR,classic,00-0040124,auto_exact,high
133646-119606,QB,Bryce,Bryce Young,Young,15.117647058823527,17,6800,CHI@CAR,CAR,CHI,,,,,,QB,Bryce Young,fd,6800,bryce young,CAR,QB,classic,00-0039150,auto_exact,high
133646-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,14.555555555555555,18,6800,NO@DET,NO,DET,,,,,,RB/FLEX,Travis Etienne Jr.,fd,6800,travis etienne,NO,RB,classic,00-0036973,auto_fallback_team_mismatch,medium
133646-120033,WR,Rome,Rome Odunze,Odunze,10.064285278320312,14,6700,CHI@CAR,CHI,CAR,,,,,,WR/FLEX,Rome Odunze,fd,6700,rome odunze,CHI,WR,classic,00-0039919,auto_exact,high
133646-160620,RB,Bhayshul,Bhayshul Tuten,Tuten,5.543749809265137,16,6700,CLE@JAC,JAC,CLE,Q,Illness,,,,RB/FLEX,Bhayshul Tuten,fd,6700,bhayshul tuten,JAX,RB,classic,00-0040719,auto_exact,high
133646-26483,QB,Geno,Geno Smith,Smith,12.926666259765623,15,6700,NYJ@TEN,NYJ,TEN,,,,,,QB,Geno Smith,fd,6700,geno smith,NYJ,QB,classic,00-0030565,auto_fallback_team_mismatch,medium
133646-137516,WR,Parker,Parker Washington,Washington,10.888235653147978,17,6600,CLE@JAC,JAC,CLE,,,,,,WR/FLEX,Parker Washington,fd,6600,parker washington,JAX,WR,classic,00-0038606,auto_exact,high
133646-168356,QB,Cam,Cam Ward,Ward,11.39176492130055,17,6600,NYJ@TEN,TEN,NYJ,,,,,,QB,Cam Ward,fd,6600,cam ward,TEN,QB,classic,00-0040676,auto_exact,high
133646-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,12.764285496303014,14,6600,ATL@PIT,ATL,PIT,,,,,,QB,Tua Tagovailoa,fd,6600,tua tagovailoa,ATL,QB,classic,00-0036212,auto_fallback_team_mismatch,medium
133646-91598,RB,D'Andre,D'Andre Swift,Swift,13.577777438693577,18,6600,CHI@CAR,CHI,CAR,,,,,,RB/FLEX,D'Andre Swift,fd,6600,dandre swift,CHI,RB,classic,00-0036275,auto_exact,high
133646-88797,QB,Michael,Michael Penix Jr.,Penix Jr.,14.03111097547743,9,6600,ATL@PIT,ATL,PIT,Q,Knee - acl,,,,QB,Michael Penix Jr.,fd,6600,michael penix,ATL,QB,classic,00-0039917,auto_exact,high
133646-112057,RB,Jaylen,Jaylen Warren,Warren,12.252941355985756,17,6500,ATL@PIT,PIT,ATL,,,,,,RB/FLEX,Jaylen Warren,fd,6500,jaylen warren,PIT,RB,classic,00-0037228,auto_exact,high
133646-63043,WR,DJ,DJ Moore,Moore,9.188421149002878,19,6500,BUF@HOU,BUF,HOU,,,,,,WR/FLEX,DJ Moore,fd,6500,dj moore,BUF,WR,classic,00-0034827,auto_fallback_team_mismatch,medium
133646-54879,QB,Deshaun,Deshaun Watson,Watson,11.388571602957589,7,6500,CLE@JAC,CLE,JAC,,,,,,QB,Deshaun Watson,fd,6500,deshaun watson,CLE,QB,classic,00-0033537,auto_exact,high
133646-184183,QB,Shedeur,Shedeur Sanders,Sanders,12.237500190734863,8,6500,CLE@JAC,CLE,JAC,,,,,,QB,Shedeur Sanders,fd,6500,shedeur sanders,CLE,QB,classic,00-0040668,auto_exact,high
133646-152655,WR,Emeka,Emeka Egbuka,Egbuka,10.18823511460248,17,6400,TB@CIN,TB,CIN,Q,Toe,,,,WR/FLEX,Emeka Egbuka,fd,6400,emeka egbuka,TB,WR,classic,00-0040129,auto_exact,high
133646-103698,QB,Dillon,Dillon Gabriel,Gabriel,7.208000183105469,10,6400,CLE@JAC,CLE,JAC,IR,Back,,,,QB,Dillon Gabriel,fd,6400,dillon gabriel,CLE,QB,classic,00-0040704,auto_exact,high
133646-169410,RB,Quinshon,Quinshon Judkins,Judkins,11.414285932268417,14,6400,CLE@JAC,CLE,JAC,,,,,,RB/FLEX,Quinshon Judkins,fd,6400,quinshon judkins,CLE,RB,classic,00-0040784,auto_exact,high
133646-55635,WR,Chris,Chris Godwin Jr.,Godwin Jr.,7.722222222222222,9,6300,TB@CIN,TB,CIN,,,,,,WR/FLEX,Chris Godwin Jr.,fd,6300,chris godwin,TB,WR,classic,00-0033921,auto_exact,high
133646-73273,RB,David,David Montgomery,Montgomery,9.289411656996784,17,6300,BUF@HOU,HOU,BUF,,,,,,RB/FLEX,David Montgomery,fd,6300,david montgomery,HOU,RB,classic,00-0035685,auto_fallback_team_mismatch,medium
133646-44715,QB,Cooper,Cooper Rush,Rush,1.4299999475479126,4,6300,ATL@PIT,ATL,PIT,,,,,,QB,Cooper Rush,fd,6300,cooper rush,ATL,QB,classic,00-0033662,auto_fallback_team_mismatch,medium
133646-166092,WR,Luther,Luther Burden III,Burden III,7.035294027889476,17,6200,CHI@CAR,CHI,CAR,Q,Groin,,,,WR/FLEX,Luther Burden III,fd,6200,luther burden,CHI,WR,classic,00-0040735,auto_exact,high
133646-138774,RB,Woody,Woody Marks,Marks,8.994444105360243,18,6200,BUF@HOU,HOU,BUF,,,,,,RB/FLEX,Woody Marks,fd,6200,woody marks,HOU,RB,classic,00-0040583,auto_exact,high
133646-151745,WR,Brian,Brian Thomas Jr.,Thomas Jr.,8.260000101725261,15,6100,CLE@JAC,JAC,CLE,,,,,,WR/FLEX,Brian Thomas Jr.,fd,6100,brian thomas,JAX,WR,classic,00-0039893,auto_exact,high
133646-72297,RB,Rico,Rico Dowdle,Dowdle,11.544444613986546,18,6100,ATL@PIT,PIT,ATL,,,,,,RB/FLEX,Rico Dowdle,fd,6100,rico dowdle,PIT,RB,classic,00-0036139,auto_fallback_team_mismatch,medium
133646-243753,QB,Jack,Jack Strand,Strand,,0,6000,ATL@PIT,ATL,PIT,,,,,,QB,Jack Strand,fd,6000,jack strand,ATL,QB,classic,00-0041194,auto_exact,high
133646-169087,QB,Austin,Austin Reed,Reed,,0,6000,BAL@IND,BAL,IND,,,,,,QB,Austin Reed,fd,6000,austin reed,BAL,QB,classic,00-0039464,auto_exact,high
133646-103591,QB,Graham,Graham Mertz,Mertz,,0,6000,BUF@HOU,HOU,BUF,IR,Knee - acl,,,,QB,Graham Mertz,fd,6000,graham mertz,HOU,QB,classic,00-0040211,auto_exact,high
133646-86200,QB,Sean,Sean Clifford,Clifford,,0,6000,TB@CIN,CIN,TB,,,,,,QB,Sean Clifford,fd,6000,sean clifford,CIN,QB,classic,00-0038391,auto_exact,high
133646-69833,QB,Shane,Shane Buechele,Buechele,3.920000076293945,1,6000,BUF@HOU,BUF,HOU,,,,,,QB,Shane Buechele,fd,6000,shane buechele,BUF,QB,classic,00-0036679,auto_fallback_team_mismatch,medium
133646-86243,QB,Will,Will Levis,Levis,10.99500020345052,12,6000,NYJ@TEN,TEN,NYJ,,,,,,QB,Will Levis,fd,6000,will levis,TEN,QB,classic,00-0039152,auto_exact,high
133646-152820,QB,Taylen,Taylen Green,Green,,0,6000,CLE@JAC,CLE,JAC,,,,,,QB,Taylen Green,fd,6000,taylen green,CLE,QB,classic,00-0041092,auto_exact,high
133646-63759,RB,Tony,Tony Pollard,Pollard,10.488235473632812,17,6000,NYJ@TEN,TEN,NYJ,,,,,,RB/FLEX,Tony Pollard,fd,6000,tony pollard,TEN,RB,classic,00-0035261,auto_exact,high
133646-129315,QB,Anthony,Anthony Richardson Sr.,Richardson Sr.,0.8299999833106995,2,6000,BAL@IND,IND,BAL,,,,,,QB,Anthony Richardson Sr.,fd,6000,anthony richardson,IND,QB,classic,00-0039164,auto_exact,high
133646-90406,QB,Zach,Zach Wilson,Wilson,0.3449999988079071,4,6000,NO@DET,NO,DET,,,,,,QB,Zach Wilson,fd,6000,zach wilson,NO,QB,classic,00-0037013,auto_fallback_team_mismatch,medium
133646-120105,QB,Will,Will Howard,Howard,,0,6000,ATL@PIT,PIT,ATL,Q,Concussion,,,,QB,Will Howard,fd,6000,will howard,PIT,QB,classic,00-0040203,auto_exact,high
133646-86312,WR,Alec,Alec Pierce,Pierce,11.053333536783857,15,6000,BAL@IND,IND,BAL,Q,Ankle,,,,WR/FLEX,Alec Pierce,fd,6000,alec pierce,IND,WR,classic,00-0037664,auto_exact,high
133646-151938,QB,Luke,Luke Altmyer,Altmyer,,0,6000,NO@DET,DET,NO,,,,,,QB,Luke Altmyer,fd,6000,luke altmyer,DET,QB,classic,00-0041453,auto_exact,high
133646-103824,QB,Easton,Easton Stick,Stick,,0,6000,TB@CIN,TB,CIN,,,,,,QB,Easton Stick,fd,6000,easton stick,TB,QB,classic,00-0035282,auto_exact,high
133646-70051,QB,Tyler,Tyler Huntley,Huntley,8.027999877929688,5,6000,BAL@IND,BAL,IND,,,,,,QB,Tyler Huntley,fd,6000,tyler huntley,BAL,QB,classic,00-0035993,auto_exact,high
133646-151969,QB,Miller,Miller Moss,Moss,,0,6000,CHI@CAR,CHI,CAR,,,,,,QB,Miller Moss,fd,6000,miller moss,CHI,QB,classic,00-0041172,auto_exact,high
133646-60840,QB,Jake,Jake Browning,Browning,11.34800033569336,5,6000,TB@CIN,TB,CIN,,,,,,QB,Jake Browning,fd,6000,jake browning,TB,QB,classic,00-0035100,auto_fallback_team_mismatch,medium
133646-166314,QB,Cade,Cade Klubnik,Klubnik,,0,6000,NYJ@TEN,NYJ,TEN,,,,,,QB,Cade Klubnik,fd,6000,cade klubnik,NYJ,QB,classic,00-0041056,auto_exact,high
133646-110000,QB,Connor,Connor Bazelak,Bazelak,,0,6000,TB@CIN,TB,CIN,,,,,,QB,Connor Bazelak,fd,6000,connor bazelak,TB,QB,classic,00-0040415,auto_exact,high
133646-185776,QB,Tyson,Tyson Bagent,Bagent,1.2899999618530271,2,6000,CHI@CAR,CHI,CAR,,,,,,QB,Tyson Bagent,fd,6000,tyson bagent,CHI,QB,classic,00-0038416,auto_exact,high
133646-22994,QB,Case,Case Keenum,Keenum,,0,6000,CHI@CAR,CHI,CAR,,,,,,QB,Case Keenum,fd,6000,case keenum,CHI,QB,classic,00-0028986,auto_exact,high
133646-40407,QB,Joshua,Joshua Dobbs,Dobbs,0.5249999761581421,4,6000,NO@DET,DET,NO,,,,,,QB,Joshua Dobbs,fd,6000,joshua dobbs,DET,QB,classic,00-0033949,auto_fallback_team_mismatch,medium
133646-53729,QB,Mason,Mason Rudolph,Rudolph,2.8466666539510093,6,6000,ATL@PIT,PIT,ATL,,,,,,QB,Mason Rudolph,fd,6000,mason rudolph,PIT,QB,classic,00-0034771,auto_exact,high
133646-134655,QB,Hunter,Hunter Dekkers,Dekkers,,0,6000,NO@DET,NO,DET,,,,,,QB,Hunter Dekkers,fd,6000,hunter dekkers,NO,QB,classic,00-0040656,auto_exact,high
133646-89628,QB,Davis,Davis Mills,Mills,11.59999974568685,6,6000,BUF@HOU,HOU,BUF,,,,,,QB,Davis Mills,fd,6000,davis mills,HOU,QB,classic,00-0036898,auto_exact,high
133646-6714,QB,Joe,Joe Flacco,Flacco,12.512307974008412,13,6000,TB@CIN,CIN,TB,,,,,,QB,Joe Flacco,fd,6000,joe flacco,CIN,QB,classic,00-0026158,auto_exact,high
133646-41562,QB,Nick,Nick Mullens,Mullens,-0.0099999997764825,4,6000,CLE@JAC,JAC,CLE,,,,,,QB,Nick Mullens,fd,6000,nick mullens,JAX,QB,classic,00-0033319,auto_exact,high
133646-135811,QB,Jalon,Jalon Daniels,Daniels,,0,6000,TB@CIN,TB,CIN,,,,,,QB,Jalon Daniels,fd,6000,jalon daniels,TB,QB,classic,00-0041251,auto_exact,high
133646-187015,QB,Joey,Joey Aguilar,Aguilar,,0,6000,CLE@JAC,JAC,CLE,,,,,,QB,Joey Aguilar,fd,6000,joey aguilar,JAX,QB,classic,00-0041203,auto_exact,high
133646-184983,QB,Joe,Joe Fagnano,Fagnano,,0,6000,BAL@IND,BAL,IND,,,,,,QB,Joe Fagnano,fd,6000,joe fagnano,BAL,QB,classic,00-0040981,auto_exact,high
133646-69294,QB,Skylar,Skylar Thompson,Thompson,2.626666704813639,3,6000,BAL@IND,BAL,IND,IR,Undisclosed,,,,QB,Skylar Thompson,fd,6000,skylar thompson,BAL,QB,classic,00-0037327,auto_exact,high
133646-69304,QB,Kyle,Kyle Trask,Trask,-0.050000000745058,4,6000,CHI@CAR,CAR,CHI,,,,,,QB,Kyle Trask,fd,6000,kyle trask,CAR,QB,classic,,,
133646-166588,TE,Colston,Colston Loveland,Loveland,9.411110772026907,18,6000,CHI@CAR,CHI,CAR,,,,,,TE/FLEX,Colston Loveland,fd,6000,colston loveland,CHI,TE,classic,00-0040126,auto_exact,high
133646-139985,QB,Bailey,Bailey Zappe,Zappe,4.5,2,6000,NYJ@TEN,NYJ,TEN,,,,,,QB,Bailey Zappe,fd,6000,bailey zappe,NYJ,QB,classic,,,
133646-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,7.78000020980835,4,6000,NYJ@TEN,TEN,NYJ,Q,Biceps,,,,QB,Mitchell Trubisky,fd,6000,mitchell trubisky,TEN,QB,classic,00-0033869,auto_fallback_team_mismatch,medium
133646-61157,QB,Brett,Brett Rypien,Rypien,0.0,1,6000,BUF@HOU,HOU,BUF,,,,,,QB,Brett Rypien,fd,6000,brett rypien,HOU,QB,classic,00-0034955,auto_fallback_team_mismatch,medium
133646-92975,QB,Malik,Malik Cunningham,Cunningham,0.1000000014901161,1,6000,NO@DET,DET,NO,,,,,,QB,Malik Cunningham,fd,6000,malik cunningham,DET,QB,classic,00-0038911,auto_fallback_name_only_position_mismatch,low
133646-154450,QB,Riley,Riley Leonard,Leonard,6.4,5,6000,BAL@IND,IND,BAL,,,,,,QB,Riley Leonard,fd,6000,riley leonard,IND,QB,classic,00-0040206,auto_exact,high
133646-8023,QB,Josh,Josh Johnson,Johnson,8.793333053588867,3,6000,TB@CIN,CIN,TB,,,,,,QB,Josh Johnson,fd,6000,josh johnson,CIN,QB,classic,00-0026300,auto_fallback_team_mismatch,medium
133646-53095,QB,Kyle,Kyle Allen,Allen,-0.1500000059604644,2,6000,BUF@HOU,BUF,HOU,,,,,,QB,Kyle Allen,fd,6000,kyle allen,BUF,QB,classic,00-0034577,auto_fallback_team_mismatch,medium
133646-88937,QB,Carter,Carter Bradley,Bradley,,0,6000,CLE@JAC,JAC,CLE,IR,Thumb,,,,QB,Carter Bradley,fd,6000,carter bradley,JAX,QB,classic,00-0039534,auto_exact,high
133646-92020,QB,Kenny,Kenny Pickett,Pickett,1.6200000445048015,6,6000,CHI@CAR,CAR,CHI,,,,,,QB,Kenny Pickett,fd,6000,kenny pickett,CAR,QB,classic,00-0038102,auto_fallback_team_mismatch,medium
133646-128944,QB,Haynes,Haynes King,King,,0,6000,CHI@CAR,CAR,CHI,Q,Hamstring,,,,QB,Haynes King,fd,6000,haynes king,CAR,QB,classic,00-0041149,auto_exact,high
133646-111557,QB,Spencer,Spencer Rattler,Rattler,11.515555487738716,9,6000,NO@DET,NO,DET,,,,,,QB,Spencer Rattler,fd,6000,spencer rattler,NO,QB,classic,00-0039376,auto_exact,high
133646-85983,QB,Hendon,Hendon Hooker,Hooker,0.6700000166893005,4,6000,NYJ@TEN,TEN,NYJ,,,,,,QB,Hendon Hooker,fd,6000,hendon hooker,TEN,QB,classic,00-0038550,auto_exact,high
133646-166892,QB,Drew,Drew Allar,Allar,,0,6000,ATL@PIT,PIT,ATL,,,,,,QB,Drew Allar,fd,6000,drew allar,PIT,QB,classic,00-0041565,auto_exact,high
133646-86518,WR,Khalil,Khalil Shakir,Shakir,8.811111450195312,18,5900,BUF@HOU,BUF,HOU,Q,Undisclosed,,,,WR/FLEX,Khalil Shakir,fd,5900,khalil shakir,BUF,WR,classic,00-0037261,auto_exact,high
133646-64555,WR,Calvin,Calvin Ridley,Ridley,5.971428462437221,7,5800,NYJ@TEN,TEN,NYJ,,,,,,WR/FLEX,Calvin Ridley,fd,5800,calvin ridley,TEN,WR,classic,00-0034837,auto_exact,high
133646-63634,WR,Jakobi,Jakobi Meyers,Meyers,8.235294117647058,17,5800,CLE@JAC,JAC,CLE,Q,Hand,,,,WR/FLEX,Jakobi Meyers,fd,5800,jakobi meyers,JAX,WR,classic,00-0034960,auto_exact,high
133646-105646,TE,Sam,Sam LaPorta,LaPorta,9.655555725097656,9,5800,NO@DET,DET,NO,Q,Hip,,,,TE/FLEX,Sam LaPorta,fd,5800,sam laporta,DET,TE,classic,00-0039065,auto_exact,high
133646-87467,RB,Chuba,Chuba Hubbard,Hubbard,8.081250190734863,16,5800,CHI@CAR,CAR,CHI,Q,Hamstring,,,,RB/FLEX,Chuba Hubbard,fd,5800,chuba hubbard,CAR,RB,classic,00-0036555,auto_exact,high
133646-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,9.72941140567555,17,5800,ATL@PIT,PIT,ATL,Q,Hamstring,,,,WR/FLEX,Michael Pittman Jr.,fd,5800,michael pittman,PIT,WR,classic,00-0036252,auto_fallback_team_mismatch,medium
133646-158968,RB,Jonathon,Jonathon Brooks,Brooks,2.0,3,5700,CHI@CAR,CAR,CHI,Q,General soreness,,,,RB/FLEX,Jonathon Brooks,fd,5700,jonathon brooks,CAR,RB,classic,00-0039344,auto_exact,high
133646-129291,WR,Tank,Tank Dell,Dell,8.392857142857142,14,5700,BUF@HOU,HOU,BUF,IR,Knee - acl + mcl,,,,WR/FLEX,Tank Dell,fd,5700,tank dell,HOU,WR,classic,00-0038977,auto_exact,high
133646-90561,WR,Jerry,Jerry Jeudy,Jeudy,5.6294115851907165,17,5700,CLE@JAC,CLE,JAC,,,,,,WR/FLEX,Jerry Jeudy,fd,5700,jerry jeudy,CLE,WR,classic,00-0036407,auto_exact,high
133646-172675,WR,Jordyn,Jordyn Tyson,Tyson,,0,5700,NO@DET,NO,DET,IR,Hamstring,,,,WR/FLEX,Jordyn Tyson,fd,5700,jordyn tyson,NO,WR,classic,00-0041029,auto_exact,high
133646-172699,TE,Harold,Harold Fannin Jr.,Fannin Jr.,9.587499618530272,16,5700,CLE@JAC,CLE,JAC,,,,,,TE/FLEX,Harold Fannin Jr.,fd,5700,harold fannin,CLE,TE,classic,00-0040663,auto_exact,high
133646-129305,WR,Josh,Josh Downs,Downs,6.712500095367432,16,5600,BAL@IND,IND,BAL,Q,Calf,,,,WR/FLEX,Josh Downs,fd,5600,josh downs,IND,WR,classic,00-0038997,auto_exact,high
133646-137530,TE,Tyler,Tyler Warren,Warren,8.852941176470589,17,5600,BAL@IND,IND,BAL,Q,Groin,,,,TE/FLEX,Tyler Warren,fd,5600,tyler warren,IND,TE,classic,00-0040128,auto_exact,high
133646-183756,WR,Carnell,Carnell Tate,Tate,,0,5600,NYJ@TEN,TEN,NYJ,Q,Undisclosed,,,,WR/FLEX,Carnell Tate,fd,5600,carnell tate,TEN,WR,classic,00-0041438,auto_exact,high
133646-29253,WR,Keenan,Keenan Allen,Allen,8.288888719346788,18,5600,BAL@IND,IND,BAL,,,,,,WR/FLEX,Keenan Allen,fd,5600,keenan allen,IND,WR,classic,00-0030279,auto_fallback_team_mismatch,medium
133646-144102,RB,Kyle,Kyle Monangai,Monangai,8.331579107987253,19,5600,CHI@CAR,CHI,CAR,Q,Knee,,,,RB/FLEX,Kyle Monangai,fd,5600,kyle monangai,CHI,RB,classic,00-0040236,auto_exact,high
133646-86080,TE,Kyle,Kyle Pitts Sr.,Pitts Sr.,9.988235473632812,17,5500,ATL@PIT,ATL,PIT,,,,,,TE/FLEX,Kyle Pitts Sr.,fd,5500,kyle pitts,ATL,TE,classic,00-0036970,auto_exact,high
133646-42104,RB,Alvin,Alvin Kamara,Kamara,7.654545177112926,11,5500,NO@DET,NO,DET,Q,Knee - mcl,,,,RB/FLEX,Alvin Kamara,fd,5500,alvin kamara,NO,RB,classic,00-0033906,auto_exact,high
133646-90912,RB,Kenny,Kenny Gainwell,Gainwell,10.633332994249132,18,5500,TB@CIN,TB,CIN,,,,,,RB/FLEX,Kenny Gainwell,fd,5500,kenny gainwell,TB,RB,classic,00-0036919,auto_fallback_team_mismatch,medium
133646-147315,WR,Jayden,Jayden Higgins,Higgins,6.489473844829359,19,5500,BUF@HOU,HOU,BUF,IR,Knee - acl,,,,WR/FLEX,Jayden Higgins,fd,5500,jayden higgins,HOU,WR,classic,00-0040130,auto_exact,high
133646-86229,WR,Jahan,Jahan Dotson,Dotson,2.575000047683716,16,5400,ATL@PIT,ATL,PIT,,,,,,WR/FLEX,Jahan Dotson,fd,5400,jahan dotson,ATL,WR,classic,00-0037741,auto_fallback_team_mismatch,medium
133646-120042,WR,Jalen,Jalen McMillan,McMillan,6.724999904632568,4,5400,TB@CIN,TB,CIN,Q,Knee,,,,WR/FLEX,Jalen McMillan,fd,5400,jalen mcmillan,TB,WR,classic,00-0039855,auto_exact,high
