lineup_id,roster_slot,player_id,player_name,position,team,roster_role,salary,projection,value,opponent,site_player_id,sigma,sigma_source
7,FLEX1,00-0038543,Jaxon Smith-Njigba,WR,SEA,FLEX,10600,18.535154557587333,1.75,NE,43782034,9.5877,statline_mc+recal_10_4b
7,FLEX2,00-0039851,Drake Maye,QB,NE,FLEX,10000,12.775297438163769,1.28,SEA,43782035,7.7178,statline_mc+recal_10_4b
7,FLEX3,00-0031492,Jason Myers,K,SEA,FLEX,5400,8.155,1.51,NE,43782049,4.9212,kicker_session_13_1
7,FLEX4,00-0039793,AJ Barner,TE,SEA,FLEX,4600,7.033984106038912,1.53,NE,43782053,6.2577,statline_mc+recal_10_4b
7,FLEX5,00-0033908,Cooper Kupp,WR,SEA,FLEX,5200,5.454692101246443,1.05,NE,43782050,6.4764,statline_mc+recal_10_4b
8,CPT,00-0038543,Jaxon Smith-Njigba,WR,SEA,CPT,15900,27.802731836381,1.75,NE,43782097,14.38155,statline_mc+recal_10_4b
8,FLEX1,00-0034869,Sam Darnold,QB,SEA,FLEX,9400,17.33406344165455,1.84,NE,43782037,7.9813,statline_mc+recal_10_4b
8,FLEX2,00-0039851,Drake Maye,QB,NE,FLEX,10000,12.775297438163769,1.28,SEA,43782035,7.7178,statline_mc+recal_10_4b
8,FLEX3,00-0031492,Jason Myers,K,SEA,FLEX,5400,8.155,1.51,NE,43782049,4.9212,kicker_session_13_1
8,FLEX4,DST_SEA,Seahawks,DST,SEA,FLEX,4400,7.6003458525,1.73,NE,43782054,5.8587,dst_simulated_session_10_4+recal_10_4b
8,FLEX5,00-0033090,Hunter Henry,TE,NE,FLEX,4800,5.186247523234279,1.08,SEA,43782052,5.8817,statline_mc+recal_10_4b
9,CPT,00-0038543,Jaxon Smith-Njigba,WR,SEA,CPT,15900,27.802731836381,1.75,NE,43782097,14.38155,statline_mc+recal_10_4b
9,FLEX1,00-0034869,Sam Darnold,QB,SEA,FLEX,9400,17.33406344165455,1.84,NE,43782037,7.9813,statline_mc+recal_10_4b
9,FLEX2,00-0039851,Drake Maye,QB,NE,FLEX,10000,12.775297438163769,1.28,SEA,43782035,7.7178,statline_mc+recal_10_4b
9,FLEX3,00-0040200,Andy Borregales,K,NE,FLEX,5000,7.9954,1.6,SEA,43782051,4.8596,kicker_session_13_1
9,FLEX4,00-0039793,AJ Barner,TE,SEA,FLEX,4600,7.033984106038912,1.53,NE,43782053,6.2577,statline_mc+recal_10_4b
9,FLEX5,00-0033090,Hunter Henry,TE,NE,FLEX,4800,5.186247523234279,1.08,SEA,43782052,5.8817,statline_mc+recal_10_4b
10,CPT,00-0034869,Sam Darnold,QB,SEA,CPT,14100,26.001095162481825,1.84,NE,43782100,11.97195,statline_mc+recal_10_4b
10,FLEX1,00-0038543,Jaxon Smith-Njigba,WR,SEA,FLEX,10600,18.535154557587333,1.75,NE,43782034,9.5877,statline_mc+recal_10_4b
10,FLEX2,00-0039851,Drake Maye,QB,NE,FLEX,10000,12.775297438163769,1.28,SEA,43782035,7.7178,statline_mc+recal_10_4b
10,FLEX3,00-0040200,Andy Borregales,K,NE,FLEX,5000,7.9954,1.6,SEA,43782051,4.8596,kicker_session_13_1
10,FLEX4,00-0033908,Cooper Kupp,WR,SEA,FLEX,5200,5.454692101246443,1.05,NE,43782050,6.4764,statline_mc+recal_10_4b
10,FLEX5,00-0033090,Hunter Henry,TE,NE,FLEX,4800,5.186247523234279,1.08,SEA,43782052,5.8817,statline_mc+recal_10_4b
