lineup_id,roster_slot,player_id,player_name,position,team,roster_role,salary,projection,value,opponent,site_player_id,sigma,sigma_source
9,FLEX2,00-0038124,Christian Watson,WR,GB,FLEX,9800,15.954803324626967,1.63,ATL,44225867,9.3214,statline_mc+recal_10_4b
9,FLEX3,00-0040667,Matthew Golden,WR,GB,FLEX,7800,12.83884489933927,1.65,ATL,44225874,8.4337,statline_mc+recal_10_4b
9,FLEX4,DST_ATL,Falcons,DST,ATL,FLEX,3400,6.038400825,1.78,GB,44225889,5.8508,dst_simulated_session_10_4+recal_10_4b
9,FLEX5,00-0036463,Chris Blair,WR,ATL,FLEX,1000,2.536107662107633,2.54,GB,44225896,5.1015,statline_mc+recal_10_4b
10,CPT,00-0036264,Jordan Love,QB,GB,CPT,15000,27.57022317329202,1.84,ATL,44225919,12.00525,statline_mc+recal_10_4b
10,FLEX1,00-0038542,Bijan Robinson,RB,ATL,FLEX,11800,19.44348762546531,1.65,GB,44225865,9.0858,statline_mc+recal_10_4b
10,FLEX2,00-0038124,Christian Watson,WR,GB,FLEX,9800,15.954803324626967,1.63,ATL,44225867,9.3214,statline_mc+recal_10_4b
10,FLEX3,00-0040667,Matthew Golden,WR,GB,FLEX,7800,12.83884489933927,1.65,ATL,44225874,8.4337,statline_mc+recal_10_4b
10,FLEX4,00-0040899,Trey Smack,K,GB,FLEX,5200,8.06875,1.55,ATL,44225882,4.8633,kicker_session_13_1
10,FLEX5,00-0037317,Nick Muse,TE,ATL,FLEX,200,1.0363304830685145,5.18,GB,44225916,3.8593,statline_mc+recal_10_4b
