lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,opponent,site_player_id,stack_target
4,WR1,90000079,Ryan Rivers,WR,BAL,8000,24.1,CIN,90000079,
4,WR2,90000200,Emmanuel Ellison,WR,DEN,5400,13.26,LAC,90000200,
4,WR3,90000129,Antonio Winslow,WR,SEA,3800,5.75,LAR,90000129,
4,TE,90000192,Kendall Hargrove,TE,JAX,2600,1.1,PIT,90000192,
4,FLEX,90000173,Jalen Monroe,RB,PIT,5500,14.34,JAX,90000173,
5,QB,90000170,Xavier Ashworth,QB,PIT,5600,14.06,JAX,90000170,
5,DST,90000049,Eagles,DST,PHI,3900,6.5,DAL,90000049,
5,RB1,90000172,Preston Nakamura,RB,PIT,7700,23.65,JAX,90000172,
5,RB2,90000136,Dominic Rourke,RB,LAR,7500,22.72,SEA,90000136,
5,WR1,90000079,Ryan Rivers,WR,BAL,8000,24.1,CIN,90000079,
5,WR2,90000200,Emmanuel Ellison,WR,DEN,5400,13.26,LAC,90000200,
5,WR3,90000022,Isaiah Fields,WR,KC,3000,2.82,BUF,90000022,
5,TE,90000096,Malik Estrada,TE,CIN,3400,4.02,BAL,90000096,
5,FLEX,90000173,Jalen Monroe,RB,PIT,5500,14.34,JAX,90000173,
6,QB,90000051,Kendall Denning,QB,MIA,2500,1.01,SF,90000051,
6,DST,90000169,Vikings,DST,MIN,3100,2.77,HOU,90000169,
6,RB1,90000172,Preston Nakamura,RB,PIT,7700,23.65,JAX,90000172,
6,RB2,90000136,Dominic Rourke,RB,LAR,7500,22.72,SEA,90000136,
6,WR1,90000079,Ryan Rivers,WR,BAL,8000,24.1,CIN,90000079,
6,WR2,90000019,Ryan Blackwell,WR,KC,7700,22.44,BUF,90000019,
6,WR3,90000200,Emmanuel Ellison,WR,DEN,5400,13.26,LAC,90000200,
6,TE,90000132,Preston Truman,TE,SEA,2600,1.18,LAR,90000132,
6,FLEX,90000173,Jalen Monroe,RB,PIT,5500,14.34,JAX,90000173,
7,QB,90000170,Xavier Ashworth,QB,PIT,5600,14.06,JAX,90000170,
7,DST,90000049,Eagles,DST,PHI,3900,6.5,DAL,90000049,
7,RB1,90000172,Preston Nakamura,RB,PIT,7700,23.65,JAX,90000172,
7,RB2,90000136,Dominic Rourke,RB,LAR,7500,22.72,SEA,90000136,
7,WR1,90000079,Ryan Rivers,WR,BAL,8000,24.1,CIN,90000079,
7,WR2,90000200,Emmanuel Ellison,WR,DEN,5400,13.26,LAC,90000200,
7,WR3,90000082,Julian Booker,WR,BAL,3700,5.26,CIN,90000082,
7,TE,90000180,DeAndre Castillo,TE,PIT,2700,1.56,JAX,90000180,
7,FLEX,90000173,Jalen Monroe,RB,PIT,5500,14.34,JAX,90000173,
8,QB,90000170,Xavier Ashworth,QB,PIT,5600,14.06,JAX,90000170,
8,DST,90000049,Eagles,DST,PHI,3900,6.5,DAL,90000049,
8,RB1,90000172,Preston Nakamura,RB,PIT,7700,23.65,JAX,90000172,
8,RB2,90000136,Dominic Rourke,RB,LAR,7500,22.72,SEA,90000136,
8,WR1,90000079,Ryan Rivers,WR,BAL,8000,24.1,CIN,90000079,
8,WR2,90000200,Emmanuel Ellison,WR,DEN,5400,13.26,LAC,90000200,
8,WR3,90000046,Brandon Marshall,WR,PHI,3700,5.51,DAL,90000046,
8,TE,90000108,Tyler Winslow,TE,GB,2700,1.3,DET,90000108,
8,FLEX,90000173,Jalen Monroe,RB,PIT,5500,14.34,JAX,90000173,
9,QB,90000062,Jared Estrada,QB,SF,8900,27.68,MIA,90000062,
9,DST,90000049,Eagles,DST,PHI,3900,6.5,DAL,90000049,
9,RB1,90000232,Deshawn Fontaine,RB,ATL,8500,25.67,NO,90000232,
9,RB2,90000089,DeAndre Whitfield,RB,CIN,5300,12.45,BAL,90000089,
9,WR1,90000019,Ryan Blackwell,WR,KC,7700,22.44,BUF,90000019,
9,WR2,90000021,Julian Boykin,WR,KC,5600,13.58,BUF,90000021,
9,WR3,90000213,Isaiah Sanders,WR,LAC,4500,8.97,DEN,90000213,
9,TE,90000132,Preston Truman,TE,SEA,2600,1.18,LAR,90000132,
9,FLEX,90000022,Isaiah Fields,WR,KC,3000,2.82,BUF,90000022,
10,QB,90000062,Jared Estrada,QB,SF,8900,27.68,MIA,90000062,
10,DST,90000145,Rams,DST,LAR,4200,7.28,SEA,90000145,
10,RB1,90000232,Deshawn Fontaine,RB,ATL,8500,25.67,NO,90000232,
10,RB2,90000089,DeAndre Whitfield,RB,CIN,5300,12.45,BAL,90000089,
10,WR1,90000019,Ryan Blackwell,WR,KC,7700,22.44,BUF,90000019,
10,WR2,90000021,Julian Boykin,WR,KC,5600,13.58,BUF,90000021,
10,WR3,90000213,Isaiah Sanders,WR,LAC,4500,8.97,DEN,90000213,
10,TE,90000180,DeAndre Castillo,TE,PIT,2700,1.56,JAX,90000180,
10,FLEX,90000142,Deshawn Larkin,WR,LAR,2600,1.33,SEA,90000142,
11,QB,90000062,Jared Estrada,QB,SF,8900,27.68,MIA,90000062,
11,DST,90000145,Rams,DST,LAR,4200,7.28,SEA,90000145,
11,RB1,90000232,Deshawn Fontaine,RB,ATL,8500,25.67,NO,90000232,
11,RB2,90000089,DeAndre Whitfield,RB,CIN,5300,12.45,BAL,90000089,
11,WR1,90000019,Ryan Blackwell,WR,KC,7700,22.44,BUF,90000019,
11,WR2,90000021,Julian Boykin,WR,KC,5600,13.58,BUF,90000021,
11,WR3,90000213,Isaiah Sanders,WR,LAC,4500,8.97,DEN,90000213,
11,TE,90000180,DeAndre Castillo,TE,PIT,2700,1.56,JAX,90000180,
11,FLEX,90000202,Julian Odom,WR,DEN,2600,1.28,LAC,90000202,
12,QB,90000062,Jared Estrada,QB,SF,8900,27.68,MIA,90000062,
12,DST,90000097,Bengals,DST,CIN,4300,7.59,BAL,90000097,
12,RB1,90000232,Deshawn Fontaine,RB,ATL,8500,25.67,NO,90000232,
12,RB2,90000089,DeAndre Whitfield,RB,CIN,5300,12.45,BAL,90000089,
12,WR1,90000019,Ryan Blackwell,WR,KC,7700,22.44,BUF,90000019,
12,WR2,90000021,Julian Boykin,WR,KC,5600,13.58,BUF,90000021,
12,WR3,90000213,Isaiah Sanders,WR,LAC,4500,8.97,DEN,90000213,
12,TE,90000132,Preston Truman,TE,SEA,2600,1.18,LAR,90000132,
12,FLEX,90000142,Deshawn Larkin,WR,LAR,2600,1.33,SEA,90000142,
13,QB,90000062,Jared Estrada,QB,SF,8900,27.68,MIA,90000062,
13,DST,90000145,Rams,DST,LAR,4200,7.28,SEA,90000145,
13,RB1,90000232,Deshawn Fontaine,RB,ATL,8500,25.67,NO,90000232,
13,RB2,90000089,DeAndre Whitfield,RB,CIN,5300,12.45,BAL,90000089,
13,WR1,90000019,Ryan Blackwell,WR,KC,7700,22.44,BUF,90000019,
13,WR2,90000021,Julian Boykin,WR,KC,5600,13.58,BUF,90000021,
13,WR3,90000213,Isaiah Sanders,WR,LAC,4500,8.97,DEN,90000213,
13,TE,90000180,DeAndre Castillo,TE,PIT,2700,1.56,JAX,90000180,
13,FLEX,90000070,Antonio Odom,WR,SF,2600,1.22,MIA,90000070,
14,QB,90000062,Jared Estrada,QB,SF,8900,27.68,MIA,90000062,
14,DST,90000097,Bengals,DST,CIN,4300,7.59,BAL,90000097,
14,RB1,90000232,Deshawn Fontaine,RB,ATL,8500,25.67,NO,90000232,
14,RB2,90000089,DeAndre Whitfield,RB,CIN,5300,12.45,BAL,90000089,
14,WR1,90000019,Ryan Blackwell,WR,KC,7700,22.44,BUF,90000019,
14,WR2,90000021,Julian Boykin,WR,KC,5600,13.58,BUF,90000021,
14,WR3,90000213,Isaiah Sanders,WR,LAC,4500,8.97,DEN,90000213,
14,TE,90000132,Preston Truman,TE,SEA,2600,1.18,LAR,90000132,
14,FLEX,90000202,Julian Odom,WR,DEN,2600,1.28,LAC,90000202,
15,QB,90000062,Jared Estrada,QB,SF,8900,27.68,MIA,90000062,
15,DST,90000169,Vikings,DST,MIN,3100,2.77,HOU,90000169,
15,RB1,90000232,Deshawn Fontaine,RB,ATL,8500,25.67,NO,90000232,
15,RB2,90000089,DeAndre Whitfield,RB,CIN,5300,12.45,BAL,90000089,
15,WR1,90000019,Ryan Blackwell,WR,KC,7700,22.44,BUF,90000019,
15,WR2,90000021,Julian Boykin,WR,KC,5600,13.58,BUF,90000021,
15,WR3,90000056,Omar Blackwell,WR,MIA,5500,13.08,SF,90000056,
15,TE,90000132,Preston Truman,TE,SEA,2600,1.18,LAR,90000132,
15,FLEX,90000162,Trevor Fields,RB,MIN,2800,1.98,HOU,90000162,
16,QB,90000062,Jared Estrada,QB,SF,8900,27.68,MIA,90000062,
16,DST,90000145,Rams,DST,LAR,4200,7.28,SEA,90000145,
16,RB1,90000232,Deshawn Fontaine,RB,ATL,8500,25.67,NO,90000232,
16,RB2,90000089,DeAndre Whitfield,RB,CIN,5300,12.45,BAL,90000089,
16,WR1,90000068,Antonio Nakamura,WR,SF,6800,18.29,MIA,90000068,
16,WR2,90000021,Julian Boykin,WR,KC,5600,13.58,BUF,90000021,
16,WR3,90000056,Omar Blackwell,WR,MIA,5500,13.08,SF,90000056,
16,TE,90000132,Preston Truman,TE,SEA,2600,1.18,LAR,90000132,
16,FLEX,90000142,Deshawn Larkin,WR,LAR,2600,1.33,SEA,90000142,
17,QB,90000170,Xavier Ashworth,QB,PIT,5600,14.06,JAX,90000170,
17,DST,90000121,Lions,DST,DET,3600,4.84,GB,90000121,
17,RB1,90000088,Chris Pace,RB,CIN,8200,23.74,BAL,90000088,
17,RB2,90000162,Trevor Fields,RB,MIN,2800,1.98,HOU,90000162,
17,WR1,90000067,Corey Okafor,WR,SF,7600,21.36,MIA,90000067,
17,WR2,90000068,Antonio Nakamura,WR,SF,6800,18.29,MIA,90000068,
17,WR3,90000056,Omar Blackwell,WR,MIA,5500,13.08,SF,90000056,
17,TE,90000191,Cameron Winslow,TE,JAX,5400,12.37,PIT,90000191,
17,FLEX,90000213,Isaiah Sanders,WR,LAC,4500,8.97,DEN,90000213,
18,QB,90000194,Cole Bishop,QB,DEN,7100,19.93,LAC,90000194,
18,DST,90000145,Rams,DST,LAR,4200,7.28,SEA,90000145,
18,RB1,90000064,Jared Castillo,RB,SF,8600,25.29,MIA,90000064,
18,RB2,90000088,Chris Pace,RB,CIN,8200,23.74,BAL,90000088,
18,WR1,90000068,Antonio Nakamura,WR,SF,6800,18.29,MIA,90000068,
18,WR2,90000056,Omar Blackwell,WR,MIA,5500,13.08,SF,90000056,
18,WR3,90000213,Isaiah Sanders,WR,LAC,4500,8.97,DEN,90000213,
18,TE,90000204,Nate Bishop,TE,DEN,2500,0.74,LAC,90000204,
18,FLEX,90000142,Deshawn Larkin,WR,LAR,2600,1.33,SEA,90000142,
19,QB,90000194,Cole Bishop,QB,DEN,7100,19.93,LAC,90000194,
19,DST,90000121,Lions,DST,DET,3600,4.84,GB,90000121,
19,RB1,90000064,Jared Castillo,RB,SF,8600,25.29,MIA,90000064,
19,RB2,90000162,Trevor Fields,RB,MIN,2800,1.98,HOU,90000162,
19,WR1,90000067,Corey Okafor,WR,SF,7600,21.36,MIA,90000067,
19,WR2,90000068,Antonio Nakamura,WR,SF,6800,18.29,MIA,90000068,
19,WR3,90000056,Omar Blackwell,WR,MIA,5500,13.08,SF,90000056,
19,TE,90000191,Cameron Winslow,TE,JAX,5400,12.37,PIT,90000191,
19,FLEX,90000142,Deshawn Larkin,WR,LAR,2600,1.33,SEA,90000142,
20,QB,90000194,Cole Bishop,QB,DEN,7100,19.93,LAC,90000194,
20,DST,90000145,Rams,DST,LAR,4200,7.28,SEA,90000145,
20,RB1,90000088,Chris Pace,RB,CIN,8200,23.74,BAL,90000088,
20,RB2,90000113,Zach Blackwell,RB,DET,5500,12.72,GB,90000113,
20,WR1,90000067,Corey Okafor,WR,SF,7600,21.36,MIA,90000067,
20,WR2,90000068,Antonio Nakamura,WR,SF,6800,18.29,MIA,90000068,
20,WR3,90000056,Omar Blackwell,WR,MIA,5500,13.08,SF,90000056,
20,TE,90000204,Nate Bishop,TE,DEN,2500,0.74,LAC,90000204,
20,FLEX,90000142,Deshawn Larkin,WR,LAR,2600,1.33,SEA,90000142,
