lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,opponent,site_player_id,stack_target
12,WR3,90000238,Malik Booker,WR,ATL,4500,3.73,NO,90000238,game:NO-ATL
12,TE,90000228,Tyler Kessler,TE,NO,4100,1.78,ATL,90000228,game:NO-ATL
12,FLEX,90000088,Chris Pace,RB,CIN,7900,21.51,BAL,90000088,game:NO-ATL
13,QB,90000074,Antonio Monroe,QB,BAL,8500,23.74,CIN,90000074,game:BAL-CIN
13,DEF,90000145,Rams,DEF,LAR,5300,7.69,SEA,90000145,game:BAL-CIN
13,RB1,90000064,Jared Castillo,RB,SF,8100,22.62,MIA,90000064,game:BAL-CIN
13,RB2,90000136,Dominic Rourke,RB,LAR,7900,21.64,SEA,90000136,game:BAL-CIN
13,WR1,90000175,Reggie Osei,WR,PIT,7000,16.64,JAX,90000175,game:BAL-CIN
13,WR2,90000092,Jordan Coleman,WR,CIN,6200,12.73,BAL,90000092,game:BAL-CIN
13,WR3,90000081,Reggie Pace,WR,BAL,5000,6.16,CIN,90000081,game:BAL-CIN
13,TE,90000228,Tyler Kessler,TE,NO,4100,1.78,ATL,90000228,game:BAL-CIN
13,FLEX,90000088,Chris Pace,RB,CIN,7900,21.51,BAL,90000088,game:BAL-CIN
14,QB,90000074,Antonio Monroe,QB,BAL,8500,23.74,CIN,90000074,game:BAL-CIN
14,DEF,90000049,Eagles,DEF,PHI,5100,6.75,DAL,90000049,game:BAL-CIN
14,RB1,90000064,Jared Castillo,RB,SF,8100,22.62,MIA,90000064,game:BAL-CIN
14,RB2,90000136,Dominic Rourke,RB,LAR,7900,21.64,SEA,90000136,game:BAL-CIN
14,WR1,90000175,Reggie Osei,WR,PIT,7000,16.64,JAX,90000175,game:BAL-CIN
14,WR2,90000092,Jordan Coleman,WR,CIN,6200,12.73,BAL,90000092,game:BAL-CIN
14,WR3,90000081,Reggie Pace,WR,BAL,5000,6.16,CIN,90000081,game:BAL-CIN
14,TE,90000060,Xavier Larkin,TE,MIA,4300,2.65,SF,90000060,game:BAL-CIN
14,FLEX,90000088,Chris Pace,RB,CIN,7900,21.51,BAL,90000088,game:BAL-CIN
15,QB,90000074,Antonio Monroe,QB,BAL,8500,23.74,CIN,90000074,game:BAL-CIN
15,DEF,90000145,Rams,DEF,LAR,5300,7.69,SEA,90000145,game:BAL-CIN
15,RB1,90000064,Jared Castillo,RB,SF,8100,22.62,MIA,90000064,game:BAL-CIN
15,RB2,90000136,Dominic Rourke,RB,LAR,7900,21.64,SEA,90000136,game:BAL-CIN
15,WR1,90000175,Reggie Osei,WR,PIT,7000,16.64,JAX,90000175,game:BAL-CIN
15,WR2,90000092,Jordan Coleman,WR,CIN,6200,12.73,BAL,90000092,game:BAL-CIN
15,WR3,90000081,Reggie Pace,WR,BAL,5000,6.16,CIN,90000081,game:BAL-CIN
15,TE,90000048,Dominic Whitfield,TE,PHI,4100,1.69,DAL,90000048,game:BAL-CIN
15,FLEX,90000088,Chris Pace,RB,CIN,7900,21.51,BAL,90000088,game:BAL-CIN
16,QB,90000230,Trevor Hargrove,QB,ATL,8500,24.36,NO,90000230,game:NO-ATL
16,DEF,90000049,Eagles,DEF,PHI,5100,6.75,DAL,90000049,game:NO-ATL
16,RB1,90000064,Jared Castillo,RB,SF,8100,22.62,MIA,90000064,game:NO-ATL
16,RB2,90000136,Dominic Rourke,RB,LAR,7900,21.64,SEA,90000136,game:NO-ATL
16,WR1,90000235,Chris Estrada,WR,ATL,7700,19.47,NO,90000235,game:NO-ATL
16,WR2,90000175,Reggie Osei,WR,PIT,7000,16.64,JAX,90000175,game:NO-ATL
16,WR3,90000238,Malik Booker,WR,ATL,4500,3.73,NO,90000238,game:NO-ATL
16,TE,90000228,Tyler Kessler,TE,NO,4100,1.78,ATL,90000228,game:NO-ATL
16,FLEX,90000028,Aaron Monroe,RB,DAL,7100,17.31,PHI,90000028,game:NO-ATL
17,QB,90000074,Antonio Monroe,QB,BAL,8500,23.74,CIN,90000074,game:BAL-CIN
17,DEF,90000145,Rams,DEF,LAR,5300,7.69,SEA,90000145,game:BAL-CIN
17,RB1,90000064,Jared Castillo,RB,SF,8100,22.62,MIA,90000064,game:BAL-CIN
17,RB2,90000136,Dominic Rourke,RB,LAR,7900,21.64,SEA,90000136,game:BAL-CIN
17,WR1,90000175,Reggie Osei,WR,PIT,7000,16.64,JAX,90000175,game:BAL-CIN
17,WR2,90000092,Jordan Coleman,WR,CIN,6200,12.73,BAL,90000092,game:BAL-CIN
17,WR3,90000081,Reggie Pace,WR,BAL,5000,6.16,CIN,90000081,game:BAL-CIN
17,TE,90000120,Ryan Estrada,TE,DET,4100,1.56,GB,90000120,game:BAL-CIN
17,FLEX,90000088,Chris Pace,RB,CIN,7900,21.51,BAL,90000088,game:BAL-CIN
18,QB,90000038,Preston Manning,QB,PHI,8300,22.09,DAL,90000038,game:DAL-PHI
18,DEF,90000049,Eagles,DEF,PHI,5100,6.75,DAL,90000049,game:DAL-PHI
18,RB1,90000028,Aaron Monroe,RB,DAL,7100,17.31,PHI,90000028,game:DAL-PHI
18,RB2,90000148,Brandon Grant,RB,HOU,7000,16.79,MIN,90000148,game:DAL-PHI
18,WR1,90000151,Ryan Monroe,WR,HOU,6700,14.83,MIN,90000151,game:DAL-PHI
18,WR2,90000140,Malik Boykin,WR,LAR,6700,14.65,SEA,90000140,game:DAL-PHI
18,WR3,90000092,Jordan Coleman,WR,CIN,6200,12.73,BAL,90000092,game:DAL-PHI
18,TE,90000047,Corey Manning,TE,PHI,6100,12.06,DAL,90000047,game:DAL-PHI
18,FLEX,90000184,Devon Fontaine,RB,JAX,6800,15.71,PIT,90000184,game:DAL-PHI
19,QB,90000230,Trevor Hargrove,QB,ATL,8500,24.36,NO,90000230,game:NO-ATL
19,DEF,90000145,Rams,DEF,LAR,5300,7.69,SEA,90000145,game:NO-ATL
19,RB1,90000017,Tyler Brooks,RB,KC,7500,19.2,BUF,90000017,game:NO-ATL
19,RB2,90000028,Aaron Monroe,RB,DAL,7100,17.31,PHI,90000028,game:NO-ATL
19,WR1,90000079,Ryan Rivers,WR,BAL,8300,22.21,CIN,90000079,game:NO-ATL
19,WR2,90000235,Chris Estrada,WR,ATL,7700,19.47,NO,90000235,game:NO-ATL
19,WR3,90000238,Malik Booker,WR,ATL,4500,3.73,NO,90000238,game:NO-ATL
19,TE,90000228,Tyler Kessler,TE,NO,4100,1.78,ATL,90000228,game:NO-ATL
19,FLEX,90000148,Brandon Grant,RB,HOU,7000,16.79,MIN,90000148,game:NO-ATL
20,QB,90000039,Levi Fields,QB,PHI,4000,1.44,DAL,90000039,game:DAL-PHI
20,DEF,90000049,Eagles,DEF,PHI,5100,6.75,DAL,90000049,game:DAL-PHI
20,RB1,90000017,Tyler Brooks,RB,KC,7500,19.2,BUF,90000017,game:DAL-PHI
20,RB2,90000028,Aaron Monroe,RB,DAL,7100,17.31,PHI,90000028,game:DAL-PHI
20,WR1,90000079,Ryan Rivers,WR,BAL,8300,22.21,CIN,90000079,game:DAL-PHI
20,WR2,90000235,Chris Estrada,WR,ATL,7700,19.47,NO,90000235,game:DAL-PHI
20,WR3,90000211,Tyler Delgado,WR,LAC,7200,17.26,DEN,90000211,game:DAL-PHI
20,TE,90000047,Corey Manning,TE,PHI,6100,12.06,DAL,90000047,game:DAL-PHI
20,FLEX,90000148,Brandon Grant,RB,HOU,7000,16.79,MIN,90000148,game:DAL-PHI
